age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp_var_rate,cons_price_idx,cons_conf_idx,euribor3m,nr_employed,subscribed
2,management,divorced,university.degree,no,no,no,telephone,may,mon,1.0,2.0,999.0,0.0,1,1.1,93.994,-36.4,4.857,5191.0,0
2,technician,married,university.degree,no,no,no,telephone,may,mon,3.0,2.0,999.0,0.0,1,1.1,93.994,-36.4,4.857,5191.0,0
2,blue-collar,single,basic.9y,unknown,yes,no,telephone,may,mon,1.0,1.0,999.0,0.0,1,1.1,93.994,-36.4,4.857,5191.0,0
3,blue-collar,married,basic.4y,no,yes,no,telephone,may,mon,5.0,1.0,999.0,0.0,1,1.1,93.994,-36.4,4.857,5191.0,0
2,admin.,married,high.school,unknown,yes,no,telephone,may,mon,3.0,1.0,999.0,0.0,1,1.1,93.994,-36.4,4.857,5191.0,0
2,blue-collar,single,basic.9y,unknown,no,no,telephone,may,mon,3.0,1.0,999.0,0.0,1,1.1,93.994,-36.4,4.857,5191.0,0
2,admin.,married,basic.9y,unknown,yes,no,telephone,may,mon,5.0,2.0,999.0,0.0,1,1.1,93.994,-36.4,4.857,5191.0,0
2,blue-collar,married,basic.6y,no,yes,no,telephone,may,mon,5.0,1.0,999.0,0.0,1,1.1,93.994,-36.4,4.857,5191.0,0
2,services,married,high.school,no,no,no,telephone,may,mon,2.0,2.0,999.0,0.0,1,1.1,93.994,-36.4,4.857,5191.0,0
1,services,single,basic.6y,no,no,no,telephone,may,mon,2.0,1.0,999.0,0.0,1,1.1,93.994,-36.4,4.857,5191.0,0
2,blue-collar,married,high.school,no,yes,no,telephone,may,mon,4.0,2.0,999.0,0.0,1,1.1,93.994,-36.4,4.857,5191.0,0
2,admin.,married,unknown,no,no,no,telephone,may,mon,3.0,1.0,999.0,0.0,1,1.1,93.994,-36.4,4.857,5191.0,0
2,blue-collar,married,basic.9y,no,yes,no,telephone,may,mon,2.0,1.0,999.0,0.0,1,1.1,93.994,-36.4,4.857,5191.0,0
2,student,single,university.degree,unknown,no,no,telephone,may,mon,3.0,1.0,999.0,0.0,1,1.1,93.994,-36.4,4.857,5191.0,0
2,student,single,university.degree,unknown,yes,yes,telephone,may,mon,3.0,1.0,999.0,0.0,1,1.1,93.994,-36.4,4.857,5191.0,0
2,unemployed,married,professional.course,no,no,no,telephone,may,mon,1.0,1.0,999.0,0.0,1,1.1,93.994,-36.4,4.857,5191.0,0
2,services,single,basic.4y,no,no,no,telephone,may,mon,3.0,1.0,999.0,0.0,1,1.1,93.994,-36.4,4.857,5191.0,0
2,student,single,university.degree,unknown,yes,no,telephone,may,mon,3.0,1.0,999.0,0.0,1,1.1,93.994,-36.4,4.857,5191.0,0
2,student,single,basic.9y,no,yes,no,telephone,may,mon,3.0,1.0,999.0,0.0,1,1.1,93.994,-36.4,4.857,5191.0,0
3,housemaid,divorced,university.degree,no,no,no,telephone,may,mon,3.0,1.0,999.0,0.0,1,1.1,93.994,-36.4,4.857,5191.0,0
3,admin.,married,university.degree,no,no,no,telephone,may,mon,4.0,1.0,999.0,0.0,1,1.1,93.994,-36.4,4.857,5191.0,0
3,retired,married,unknown,unknown,no,no,telephone,may,mon,4.0,2.0,999.0,0.0,1,1.1,93.994,-36.4,4.857,5191.0,0
2,blue-collar,married,professional.course,unknown,yes,no,telephone,may,mon,4.0,1.0,999.0,0.0,1,1.1,93.994,-36.4,4.857,5191.0,0
2,housemaid,married,basic.4y,unknown,yes,no,telephone,may,mon,4.0,2.0,999.0,0.0,1,1.1,93.994,-36.4,4.857,5191.0,0
1,blue-collar,single,unknown,no,yes,no,telephone,may,mon,3.0,1.0,999.0,0.0,1,1.1,93.994,-36.4,4.857,5191.0,0
1,blue-collar,single,unknown,no,yes,yes,telephone,may,mon,4.0,1.0,999.0,0.0,1,1.1,93.994,-36.4,4.857,5191.0,0
3,housemaid,married,basic.4y,unknown,no,no,telephone,may,mon,3.0,1.0,999.0,0.0,1,1.1,93.994,-36.4,4.857,5191.0,0
2,services,married,high.school,no,no,no,telephone,may,mon,4.0,3.0,999.0,0.0,1,1.1,93.994,-36.4,4.857,5191.0,0
2,admin.,married,high.school,no,yes,no,telephone,may,mon,3.0,2.0,999.0,0.0,1,1.1,93.994,-36.4,4.857,5191.0,0
2,technician,married,unknown,unknown,no,no,telephone,may,mon,4.0,2.0,999.0,0.0,1,1.1,93.994,-36.4,4.857,5191.0,0
2,services,single,basic.6y,unknown,yes,no,telephone,may,mon,3.0,1.0,999.0,0.0,1,1.1,93.994,-36.4,4.857,5191.0,0
2,technician,married,basic.4y,unknown,yes,no,telephone,may,mon,3.0,1.0,999.0,0.0,1,1.1,93.994,-36.4,4.857,5191.0,0
2,technician,married,basic.9y,no,no,no,telephone,may,mon,2.0,1.0,999.0,0.0,1,1.1,93.994,-36.4,4.857,5191.0,0
3,retired,married,university.degree,no,no,no,telephone,may,mon,2.0,1.0,999.0,0.0,1,1.1,93.994,-36.4,4.857,5191.0,0
2,technician,married,university.degree,no,no,no,telephone,may,mon,1.0,2.0,999.0,0.0,1,1.1,93.994,-36.4,4.857,5191.0,0
2,admin.,single,university.degree,no,no,no,telephone,may,mon,3.0,2.0,999.0,0.0,1,1.1,93.994,-36.4,4.857,5191.0,0
2,retired,married,basic.4y,unknown,no,no,telephone,may,mon,4.0,3.0,999.0,0.0,1,1.1,93.994,-36.4,4.857,5191.0,0
2,blue-collar,married,basic.4y,no,yes,yes,telephone,may,mon,2.0,1.0,999.0,0.0,1,1.1,93.994,-36.4,4.857,5191.0,0
2,admin.,married,professional.course,no,yes,no,telephone,may,mon,4.0,2.0,999.0,0.0,1,1.1,93.994,-36.4,4.857,5191.0,0
3,services,divorced,professional.course,no,yes,no,telephone,may,mon,2.0,1.0,999.0,0.0,1,1.1,93.994,-36.4,4.857,5191.0,0
1,management,divorced,basic.4y,unknown,yes,no,telephone,may,mon,2.0,2.0,999.0,0.0,1,1.1,93.994,-36.4,4.857,5191.0,0
2,admin.,married,high.school,unknown,no,no,telephone,may,mon,4.0,1.0,999.0,0.0,1,1.1,93.994,-36.4,4.857,5191.0,0
3,self-employed,married,university.degree,unknown,no,no,telephone,may,mon,2.0,1.0,999.0,0.0,1,1.1,93.994,-36.4,4.857,5191.0,0
2,admin.,married,professional.course,no,yes,no,telephone,may,mon,3.0,1.0,999.0,0.0,1,1.1,93.994,-36.4,4.857,5191.0,0
3,blue-collar,married,basic.4y,no,no,no,telephone,may,mon,2.0,1.0,999.0,0.0,1,1.1,93.994,-36.4,4.857,5191.0,0
3,admin.,married,high.school,no,no,no,telephone,may,mon,2.0,2.0,999.0,0.0,1,1.1,93.994,-36.4,4.857,5191.0,0
2,services,married,high.school,unknown,no,yes,telephone,may,mon,3.0,2.0,999.0,0.0,1,1.1,93.994,-36.4,4.857,5191.0,0
2,management,married,university.degree,unknown,no,yes,telephone,may,mon,3.0,3.0,999.0,0.0,1,1.1,93.994,-36.4,4.857,5191.0,0
3,retired,married,high.school,no,no,no,telephone,may,mon,3.0,2.0,999.0,0.0,1,1.1,93.994,-36.4,4.857,5191.0,0
2,technician,single,professional.course,no,no,no,telephone,may,mon,2.0,1.0,999.0,0.0,1,1.1,93.994,-36.4,4.857,5191.0,0
2,management,married,university.degree,no,yes,no,telephone,may,mon,1.0,1.0,999.0,0.0,1,1.1,93.994,-36.4,4.857,5191.0,0
2,services,single,basic.9y,no,no,no,telephone,may,mon,5.0,2.0,999.0,0.0,1,1.1,93.994,-36.4,4.857,5191.0,0
1,technician,married,university.degree,unknown,no,no,telephone,may,mon,1.0,1.0,999.0,0.0,1,1.1,93.994,-36.4,4.857,5191.0,0
2,services,divorced,unknown,no,no,no,telephone,may,mon,3.0,2.0,999.0,0.0,1,1.1,93.994,-36.4,4.857,5191.0,0
1,technician,single,professional.course,no,no,no,telephone,may,mon,1.0,1.0,999.0,0.0,1,1.1,93.994,-36.4,4.857,5191.0,0
2,technician,single,high.school,no,yes,no,telephone,may,mon,2.0,2.0,999.0,0.0,1,1.1,93.994,-36.4,4.857,5191.0,0
2,blue-collar,single,high.school,no,no,yes,telephone,may,mon,4.0,1.0,999.0,0.0,1,1.1,93.994,-36.4,4.857,5191.0,0
2,services,single,high.school,no,no,no,telephone,may,mon,5.0,1.0,999.0,0.0,1,1.1,93.994,-36.4,4.857,5191.0,0
2,technician,divorced,professional.course,no,no,no,telephone,may,mon,2.0,1.0,999.0,0.0,1,1.1,93.994,-36.4,4.857,5191.0,0
2,blue-collar,married,basic.4y,no,yes,no,telephone,may,mon,3.0,1.0,999.0,0.0,1,1.1,93.994,-36.4,4.857,5191.0,0
3,services,married,basic.6y,no,yes,no,telephone,may,mon,2.0,1.0,999.0,0.0,1,1.1,93.994,-36.4,4.857,5191.0,0
2,technician,married,professional.course,no,yes,no,telephone,may,mon,3.0,3.0,999.0,0.0,1,1.1,93.994,-36.4,4.857,5191.0,0
1,services,married,unknown,no,no,no,telephone,may,mon,4.0,2.0,999.0,0.0,1,1.1,93.994,-36.4,4.857,5191.0,0
3,services,married,high.school,no,yes,yes,telephone,may,mon,4.0,3.0,999.0,0.0,1,1.1,93.994,-36.4,4.857,5191.0,0
3,blue-collar,married,basic.9y,unknown,yes,no,telephone,may,mon,2.0,2.0,999.0,0.0,1,1.1,93.994,-36.4,4.857,5191.0,0
2,management,married,basic.9y,no,no,yes,telephone,may,mon,1.0,1.0,999.0,0.0,1,1.1,93.994,-36.4,4.857,5191.0,0
2,technician,married,unknown,no,yes,no,telephone,may,mon,3.0,1.0,999.0,0.0,1,1.1,93.994,-36.4,4.857,5191.0,0
2,admin.,married,high.school,no,no,yes,telephone,may,mon,1.0,1.0,999.0,0.0,1,1.1,93.994,-36.4,4.857,5191.0,0
2,admin.,married,high.school,no,no,yes,telephone,may,mon,3.0,1.0,999.0,0.0,1,1.1,93.994,-36.4,4.857,5191.0,0
1,blue-collar,single,basic.6y,no,unknown,unknown,telephone,may,mon,2.0,1.0,999.0,0.0,1,1.1,93.994,-36.4,4.857,5191.0,0
2,technician,married,high.school,no,no,no,telephone,may,mon,4.0,1.0,999.0,0.0,1,1.1,93.994,-36.4,4.857,5191.0,0
2,admin.,divorced,basic.9y,no,no,no,telephone,may,mon,1.0,3.0,999.0,0.0,1,1.1,93.994,-36.4,4.857,5191.0,0
2,admin.,married,university.degree,no,no,no,telephone,may,mon,1.0,2.0,999.0,0.0,1,1.1,93.994,-36.4,4.857,5191.0,0
1,blue-collar,single,basic.6y,no,no,no,telephone,may,mon,4.0,1.0,999.0,0.0,1,1.1,93.994,-36.4,4.857,5191.0,0
2,self-employed,single,university.degree,no,yes,no,telephone,may,mon,2.0,2.0,999.0,0.0,1,1.1,93.994,-36.4,4.857,5191.0,0
1,student,single,university.degree,unknown,no,no,telephone,may,mon,4.0,2.0,999.0,0.0,1,1.1,93.994,-36.4,4.857,5191.0,0
3,management,divorced,university.degree,no,no,no,telephone,may,mon,4.0,2.0,999.0,0.0,1,1.1,93.994,-36.4,4.857,5191.0,0
2,self-employed,married,basic.4y,unknown,no,no,telephone,may,mon,1.0,3.0,999.0,0.0,1,1.1,93.994,-36.4,4.857,5191.0,0
3,unemployed,married,high.school,unknown,yes,no,telephone,may,mon,2.0,1.0,999.0,0.0,1,1.1,93.994,-36.4,4.857,5191.0,0
2,management,divorced,university.degree,no,no,no,telephone,may,mon,1.0,2.0,999.0,0.0,1,1.1,93.994,-36.4,4.857,5191.0,0
3,housemaid,married,basic.9y,unknown,no,no,telephone,may,mon,2.0,1.0,999.0,0.0,1,1.1,93.994,-36.4,4.857,5191.0,0
1,admin.,single,high.school,no,no,no,telephone,may,mon,4.0,2.0,999.0,0.0,1,1.1,93.994,-36.4,4.857,5191.0,0
3,housemaid,single,high.school,unknown,yes,yes,telephone,may,mon,2.0,2.0,999.0,0.0,1,1.1,93.994,-36.4,4.857,5191.0,0
3,blue-collar,married,basic.9y,unknown,no,no,telephone,may,mon,4.0,1.0,999.0,0.0,1,1.1,93.994,-36.4,4.857,5191.0,0
2,services,married,high.school,no,no,no,telephone,may,mon,5.0,1.0,999.0,0.0,1,1.1,93.994,-36.4,4.857,5191.0,0
3,blue-collar,married,basic.4y,unknown,no,no,telephone,may,mon,1.0,2.0,999.0,0.0,1,1.1,93.994,-36.4,4.857,5191.0,0
2,technician,single,basic.9y,no,no,no,telephone,may,mon,1.0,4.0,999.0,0.0,1,1.1,93.994,-36.4,4.857,5191.0,0
3,retired,married,professional.course,no,no,no,telephone,may,mon,2.0,3.0,999.0,0.0,1,1.1,93.994,-36.4,4.857,5191.0,0
2,blue-collar,married,basic.6y,no,no,no,telephone,may,mon,1.0,2.0,999.0,0.0,1,1.1,93.994,-36.4,4.857,5191.0,0
3,technician,married,basic.4y,no,yes,no,telephone,may,mon,2.0,3.0,999.0,0.0,1,1.1,93.994,-36.4,4.857,5191.0,0
3,admin.,married,basic.9y,no,no,no,telephone,may,mon,3.0,3.0,999.0,0.0,1,1.1,93.994,-36.4,4.857,5191.0,0
2,blue-collar,married,basic.9y,no,yes,no,telephone,may,mon,1.0,2.0,999.0,0.0,1,1.1,93.994,-36.4,4.857,5191.0,0
2,blue-collar,divorced,basic.9y,no,yes,no,telephone,may,mon,3.0,2.0,999.0,0.0,1,1.1,93.994,-36.4,4.857,5191.0,0
2,blue-collar,divorced,basic.6y,no,no,no,telephone,may,mon,1.0,2.0,999.0,0.0,1,1.1,93.994,-36.4,4.857,5191.0,0
2,housemaid,married,basic.9y,no,yes,no,telephone,may,mon,5.0,3.0,999.0,0.0,1,1.1,93.994,-36.4,4.857,5191.0,1
2,admin.,single,high.school,no,yes,yes,telephone,may,mon,1.0,2.0,999.0,0.0,1,1.1,93.994,-36.4,4.857,5191.0,0
3,blue-collar,married,unknown,unknown,yes,no,telephone,may,mon,1.0,2.0,999.0,0.0,1,1.1,93.994,-36.4,4.857,5191.0,0
2,services,married,high.school,no,no,no,telephone,may,mon,3.0,2.0,999.0,0.0,1,1.1,93.994,-36.4,4.857,5191.0,0
2,management,divorced,university.degree,no,yes,no,telephone,may,mon,2.0,2.0,999.0,0.0,1,1.1,93.994,-36.4,4.857,5191.0,0
1,admin.,married,high.school,no,yes,yes,telephone,may,mon,3.0,2.0,999.0,0.0,1,1.1,93.994,-36.4,4.857,5191.0,0
3,technician,divorced,professional.course,unknown,no,yes,telephone,may,mon,3.0,2.0,999.0,0.0,1,1.1,93.994,-36.4,4.857,5191.0,0
2,blue-collar,married,basic.4y,no,yes,no,telephone,may,mon,2.0,2.0,999.0,0.0,1,1.1,93.994,-36.4,4.857,5191.0,0
2,technician,single,professional.course,no,yes,no,telephone,may,mon,1.0,2.0,999.0,0.0,1,1.1,93.994,-36.4,4.857,5191.0,0
2,self-employed,married,professional.course,no,no,no,telephone,may,mon,4.0,2.0,999.0,0.0,1,1.1,93.994,-36.4,4.857,5191.0,0
3,blue-collar,divorced,high.school,no,no,yes,telephone,may,mon,5.0,2.0,999.0,0.0,1,1.1,93.994,-36.4,4.857,5191.0,0
2,admin.,married,university.degree,no,yes,no,telephone,may,mon,2.0,2.0,999.0,0.0,1,1.1,93.994,-36.4,4.857,5191.0,0
2,services,divorced,high.school,no,no,no,telephone,may,mon,2.0,3.0,999.0,0.0,1,1.1,93.994,-36.4,4.857,5191.0,0
2,unknown,married,unknown,unknown,no,no,telephone,may,mon,4.0,4.0,999.0,0.0,1,1.1,93.994,-36.4,4.857,5191.0,0
2,services,single,high.school,unknown,no,no,telephone,may,mon,4.0,2.0,999.0,0.0,1,1.1,93.994,-36.4,4.857,5191.0,0
3,blue-collar,divorced,high.school,unknown,no,yes,telephone,may,mon,3.0,2.0,999.0,0.0,1,1.1,93.994,-36.4,4.857,5191.0,0
3,retired,married,professional.course,unknown,no,no,telephone,may,mon,2.0,2.0,999.0,0.0,1,1.1,93.994,-36.4,4.857,5191.0,0
2,unknown,married,unknown,no,yes,no,telephone,may,mon,3.0,2.0,999.0,0.0,1,1.1,93.994,-36.4,4.857,5191.0,0
2,admin.,married,high.school,no,yes,no,telephone,may,mon,3.0,2.0,999.0,0.0,1,1.1,93.994,-36.4,4.857,5191.0,0
2,admin.,married,basic.6y,unknown,yes,no,telephone,may,mon,3.0,2.0,999.0,0.0,1,1.1,93.994,-36.4,4.857,5191.0,0
2,blue-collar,married,unknown,unknown,no,no,telephone,may,mon,3.0,2.0,999.0,0.0,1,1.1,93.994,-36.4,4.857,5191.0,0
3,housemaid,divorced,basic.4y,no,yes,yes,telephone,may,mon,3.0,2.0,999.0,0.0,1,1.1,93.994,-36.4,4.857,5191.0,0
2,admin.,married,university.degree,no,yes,no,telephone,may,mon,3.0,3.0,999.0,0.0,1,1.1,93.994,-36.4,4.857,5191.0,0
2,blue-collar,married,basic.4y,no,yes,no,telephone,may,mon,1.0,2.0,999.0,0.0,1,1.1,93.994,-36.4,4.857,5191.0,0
3,management,divorced,university.degree,no,yes,no,telephone,may,mon,2.0,3.0,999.0,0.0,1,1.1,93.994,-36.4,4.857,5191.0,0
1,admin.,single,university.degree,no,no,no,telephone,may,mon,2.0,2.0,999.0,0.0,1,1.1,93.994,-36.4,4.857,5191.0,0
2,admin.,married,high.school,no,no,no,telephone,may,mon,2.0,2.0,999.0,0.0,1,1.1,93.994,-36.4,4.857,5191.0,0
3,blue-collar,married,professional.course,unknown,yes,no,telephone,may,mon,3.0,2.0,999.0,0.0,1,1.1,93.994,-36.4,4.857,5191.0,0
2,management,married,university.degree,unknown,yes,no,telephone,may,mon,4.0,2.0,999.0,0.0,1,1.1,93.994,-36.4,4.857,5191.0,0
2,admin.,single,basic.9y,unknown,no,no,telephone,may,mon,4.0,2.0,999.0,0.0,1,1.1,93.994,-36.4,4.857,5191.0,0
2,admin.,divorced,high.school,no,no,no,telephone,may,mon,4.0,2.0,999.0,0.0,1,1.1,93.994,-36.4,4.857,5191.0,0
3,retired,married,basic.6y,no,no,no,telephone,may,mon,2.0,2.0,999.0,0.0,1,1.1,93.994,-36.4,4.857,5191.0,0
2,blue-collar,married,basic.9y,no,no,no,telephone,may,mon,2.0,2.0,999.0,0.0,1,1.1,93.994,-36.4,4.857,5191.0,0
2,services,married,high.school,no,yes,no,telephone,may,mon,3.0,2.0,999.0,0.0,1,1.1,93.994,-36.4,4.857,5191.0,0
3,management,single,basic.9y,no,yes,no,telephone,may,mon,3.0,3.0,999.0,0.0,1,1.1,93.994,-36.4,4.857,5191.0,0
3,admin.,single,basic.6y,no,yes,yes,telephone,may,mon,2.0,2.0,999.0,0.0,1,1.1,93.994,-36.4,4.857,5191.0,0
2,technician,single,unknown,no,no,no,telephone,may,mon,3.0,2.0,999.0,0.0,1,1.1,93.994,-36.4,4.857,5191.0,0
2,services,married,basic.6y,unknown,no,no,telephone,may,mon,3.0,3.0,999.0,0.0,1,1.1,93.994,-36.4,4.857,5191.0,0
3,technician,married,professional.course,no,yes,yes,telephone,may,mon,3.0,2.0,999.0,0.0,1,1.1,93.994,-36.4,4.857,5191.0,0
2,housemaid,single,professional.course,no,no,no,telephone,may,mon,2.0,4.0,999.0,0.0,1,1.1,93.994,-36.4,4.857,5191.0,0
1,admin.,single,university.degree,no,yes,no,telephone,may,mon,3.0,3.0,999.0,0.0,1,1.1,93.994,-36.4,4.857,5191.0,0
2,admin.,married,high.school,no,no,no,telephone,may,mon,3.0,3.0,999.0,0.0,1,1.1,93.994,-36.4,4.857,5191.0,0
2,blue-collar,married,basic.9y,unknown,no,no,telephone,may,mon,3.0,2.0,999.0,0.0,1,1.1,93.994,-36.4,4.857,5191.0,0
2,admin.,married,high.school,no,no,no,telephone,may,mon,5.0,3.0,999.0,0.0,1,1.1,93.994,-36.4,4.857,5191.0,0
1,services,single,high.school,no,yes,no,telephone,may,mon,4.0,2.0,999.0,0.0,1,1.1,93.994,-36.4,4.857,5191.0,0
2,blue-collar,married,basic.9y,no,yes,no,telephone,may,mon,2.0,2.0,999.0,0.0,1,1.1,93.994,-36.4,4.857,5191.0,0
2,management,married,high.school,no,yes,no,telephone,may,mon,2.0,5.0,999.0,0.0,1,1.1,93.994,-36.4,4.857,5191.0,0
3,self-employed,single,university.degree,no,no,yes,telephone,may,mon,1.0,5.0,999.0,0.0,1,1.1,93.994,-36.4,4.857,5191.0,0
2,services,married,high.school,unknown,yes,no,telephone,may,mon,3.0,3.0,999.0,0.0,1,1.1,93.994,-36.4,4.857,5191.0,0
3,entrepreneur,married,high.school,no,yes,no,telephone,may,mon,2.0,4.0,999.0,0.0,1,1.1,93.994,-36.4,4.857,5191.0,0
2,technician,single,professional.course,unknown,yes,no,telephone,may,mon,2.0,2.0,999.0,0.0,1,1.1,93.994,-36.4,4.857,5191.0,0
2,blue-collar,single,high.school,no,yes,yes,telephone,may,mon,4.0,3.0,999.0,0.0,1,1.1,93.994,-36.4,4.857,5191.0,0
3,blue-collar,married,basic.9y,unknown,yes,no,telephone,may,mon,3.0,2.0,999.0,0.0,1,1.1,93.994,-36.4,4.857,5191.0,0
2,management,married,university.degree,unknown,no,no,telephone,may,mon,3.0,2.0,999.0,0.0,1,1.1,93.994,-36.4,4.857,5191.0,0
3,management,married,professional.course,unknown,yes,no,telephone,may,mon,2.0,3.0,999.0,0.0,1,1.1,93.994,-36.4,4.857,5191.0,0
1,services,single,high.school,no,yes,no,telephone,may,mon,2.0,3.0,999.0,0.0,1,1.1,93.994,-36.4,4.857,5191.0,0
3,admin.,married,basic.9y,no,no,no,telephone,may,mon,3.0,3.0,999.0,0.0,1,1.1,93.994,-36.4,4.857,5191.0,0
3,unknown,married,unknown,unknown,yes,no,telephone,may,mon,4.0,2.0,999.0,0.0,1,1.1,93.994,-36.4,4.857,5191.0,0
3,blue-collar,divorced,basic.4y,no,yes,no,telephone,may,mon,3.0,2.0,999.0,0.0,1,1.1,93.994,-36.4,4.857,5191.0,0
3,technician,married,high.school,no,yes,no,telephone,may,mon,4.0,2.0,999.0,0.0,1,1.1,93.994,-36.4,4.857,5191.0,0
3,services,divorced,professional.course,no,no,no,telephone,may,mon,5.0,2.0,999.0,0.0,1,1.1,93.994,-36.4,4.857,5191.0,0
2,blue-collar,single,basic.9y,unknown,yes,no,telephone,may,mon,4.0,4.0,999.0,0.0,1,1.1,93.994,-36.4,4.857,5191.0,0
2,entrepreneur,married,university.degree,no,yes,no,telephone,may,mon,2.0,3.0,999.0,0.0,1,1.1,93.994,-36.4,4.857,5191.0,0
3,blue-collar,married,basic.4y,no,no,no,telephone,may,mon,2.0,2.0,999.0,0.0,1,1.1,93.994,-36.4,4.857,5191.0,0
3,blue-collar,married,basic.6y,unknown,no,no,telephone,may,mon,2.0,3.0,999.0,0.0,1,1.1,93.994,-36.4,4.857,5191.0,0
3,technician,married,professional.course,no,no,no,telephone,may,mon,2.0,2.0,999.0,0.0,1,1.1,93.994,-36.4,4.857,5191.0,0
2,management,married,university.degree,no,no,no,telephone,may,mon,3.0,2.0,999.0,0.0,1,1.1,93.994,-36.4,4.857,5191.0,0
2,services,married,high.school,no,yes,no,telephone,may,mon,4.0,3.0,999.0,0.0,1,1.1,93.994,-36.4,4.857,5191.0,0
3,admin.,married,university.degree,no,yes,no,telephone,may,mon,3.0,2.0,999.0,0.0,1,1.1,93.994,-36.4,4.857,5191.0,0
2,unemployed,single,university.degree,no,no,no,telephone,may,mon,4.0,4.0,999.0,0.0,1,1.1,93.994,-36.4,4.857,5191.0,0
2,blue-collar,single,high.school,no,no,no,telephone,may,mon,4.0,2.0,999.0,0.0,1,1.1,93.994,-36.4,4.857,5191.0,0
1,blue-collar,married,basic.9y,no,no,no,telephone,may,mon,1.0,2.0,999.0,0.0,1,1.1,93.994,-36.4,4.857,5191.0,0
2,services,married,basic.4y,no,no,no,telephone,may,mon,3.0,3.0,999.0,0.0,1,1.1,93.994,-36.4,4.857,5191.0,0
3,entrepreneur,married,basic.4y,no,yes,no,telephone,may,mon,4.0,2.0,999.0,0.0,1,1.1,93.994,-36.4,4.857,5191.0,0
2,unemployed,divorced,high.school,unknown,no,no,telephone,may,tue,1.0,3.0,999.0,0.0,1,1.1,93.994,-36.4,4.857,5191.0,0
3,management,married,university.degree,no,yes,no,telephone,may,tue,4.0,2.0,999.0,0.0,1,1.1,93.994,-36.4,4.857,5191.0,0
2,technician,married,high.school,no,yes,no,telephone,may,tue,2.0,3.0,999.0,0.0,1,1.1,93.994,-36.4,4.857,5191.0,0
2,blue-collar,married,basic.4y,unknown,yes,no,telephone,may,tue,3.0,3.0,999.0,0.0,1,1.1,93.994,-36.4,4.857,5191.0,0
2,admin.,married,university.degree,no,yes,no,telephone,may,tue,2.0,1.0,999.0,0.0,1,1.1,93.994,-36.4,4.857,5191.0,0
2,technician,married,university.degree,no,no,no,telephone,may,tue,3.0,1.0,999.0,0.0,1,1.1,93.994,-36.4,4.857,5191.0,0
2,self-employed,married,high.school,no,yes,no,telephone,may,tue,1.0,1.0,999.0,0.0,1,1.1,93.994,-36.4,4.857,5191.0,0
3,admin.,divorced,basic.9y,no,no,no,telephone,may,tue,3.0,1.0,999.0,0.0,1,1.1,93.994,-36.4,4.857,5191.0,0
3,blue-collar,married,basic.9y,unknown,yes,no,telephone,may,tue,1.0,1.0,999.0,0.0,1,1.1,93.994,-36.4,4.857,5191.0,0
3,management,divorced,high.school,no,no,no,telephone,may,tue,3.0,1.0,999.0,0.0,1,1.1,93.994,-36.4,4.857,5191.0,0
2,blue-collar,married,basic.9y,no,no,no,telephone,may,tue,1.0,1.0,999.0,0.0,1,1.1,93.994,-36.4,4.857,5191.0,0
2,blue-collar,married,basic.9y,no,no,yes,telephone,may,tue,1.0,1.0,999.0,0.0,1,1.1,93.994,-36.4,4.857,5191.0,0
2,admin.,single,high.school,no,yes,no,telephone,may,tue,4.0,1.0,999.0,0.0,1,1.1,93.994,-36.4,4.857,5191.0,0
1,blue-collar,single,basic.9y,no,yes,no,telephone,may,tue,3.0,1.0,999.0,0.0,1,1.1,93.994,-36.4,4.857,5191.0,0
2,services,married,high.school,no,no,no,telephone,may,tue,3.0,1.0,999.0,0.0,1,1.1,93.994,-36.4,4.857,5191.0,0
3,blue-collar,married,unknown,no,no,no,telephone,may,tue,3.0,1.0,999.0,0.0,1,1.1,93.994,-36.4,4.857,5191.0,0
2,technician,married,basic.6y,no,yes,no,telephone,may,tue,3.0,1.0,999.0,0.0,1,1.1,93.994,-36.4,4.857,5191.0,0
2,admin.,single,university.degree,no,no,no,telephone,may,tue,3.0,1.0,999.0,0.0,1,1.1,93.994,-36.4,4.857,5191.0,0
2,admin.,married,basic.9y,no,no,no,telephone,may,tue,1.0,1.0,999.0,0.0,1,1.1,93.994,-36.4,4.857,5191.0,0
3,admin.,married,university.degree,no,yes,yes,telephone,may,tue,1.0,1.0,999.0,0.0,1,1.1,93.994,-36.4,4.857,5191.0,0
1,blue-collar,single,unknown,no,no,no,telephone,may,tue,3.0,2.0,999.0,0.0,1,1.1,93.994,-36.4,4.857,5191.0,0
2,admin.,married,basic.9y,no,yes,no,telephone,may,tue,3.0,1.0,999.0,0.0,1,1.1,93.994,-36.4,4.857,5191.0,0
2,management,single,university.degree,no,no,no,telephone,may,tue,3.0,1.0,999.0,0.0,1,1.1,93.994,-36.4,4.857,5191.0,0
1,student,single,unknown,unknown,no,no,telephone,may,tue,2.0,1.0,999.0,0.0,1,1.1,93.994,-36.4,4.857,5191.0,0
3,management,married,basic.4y,unknown,yes,yes,telephone,may,tue,3.0,1.0,999.0,0.0,1,1.1,93.994,-36.4,4.857,5191.0,0
3,management,married,basic.4y,unknown,unknown,unknown,telephone,may,tue,4.0,1.0,999.0,0.0,1,1.1,93.994,-36.4,4.857,5191.0,0
